id,Title,_school_details_address,_school_sports,Sports
36055,"Lawrence University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Fencing|Men>Men's Football|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Fencing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36057,"Monmouth College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Water Polo|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball|Women>Women's Water Polo"
36059,"Ripon College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36061,"Saint Norbert College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36063,"Manhattan Christian College",,,"Men>Men's Baseball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Volleyball"
36065,"Augsburg College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36067,"Bethel University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field"
36069,"Carleton College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36071,"Concordia College (mn)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36073,"Gustavus Adolphus College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Gymnastics|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36076,"Hamline University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Gymnastics|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36078,"Macalester College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Water Polo"
36080,"Saint John's University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling"
36082,"Saint Mary's University (mn)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36084,"Saint Olaf College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36086,"Saint Thomas, Univ. Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36088,"Jefferson College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
36090,"Mineral Area College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
36092,"Saint Louis Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36094,"State Fair Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Soccer|Women>Women's Softball"
36096,"Three Rivers College",,,"Men>Men's Baseball|Women>Women's Basketball|Women>Women's Softball"
36098,"Bradley University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36100,"Dallas Baptist Univ.",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36102,"Evansville, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Volleyball"
36104,"Illinois State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Gymnastics|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36106,"Indiana State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36108,"Missouri State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36110,"Southern Illinois U. (carbondale)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36112,"Valparaiso University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36114,"Bismarck State College",,,"Men>Men's Baseball|Women>Women's Basketball|Women>Women's Volleyball"
36116,"Dakota College At Bottineau",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Ice Hockey|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
36118,"Dawson Community College",,,"Men>Men's Baseball|Women>Women's Basketball|Women>Women's Softball|Women>Women's Volleyball"
36120,"Lake Region State College",,,"Men>Men's Baseball|Men>Men's Golf|Women>Women's Golf|Women>Women's Softball|Women>Women's Volleyball"
36122,"Williston State College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Ice Hockey|Women>Women's Basketball|Women>Women's Softball"
36124,"Charleston, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36126,"Fairmont State",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Acrobatics &amp; Tumbling, in Nat'l Collegiate Acrobatics &amp; Tumbling Assn.|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
36128,"Glenville State College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Acrobatics &amp; Tumbling, in Nat'l Collegiate Acrobatics &amp; Tumbling Assn.|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36130,"Notre Dame College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Rugby|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Rugby|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36132,"Shepherd University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36134,"Urbana University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Wrestling|Women>Women's Acrobatics &amp; Tumbling, in Nat'l Collegiate Acrobatics &amp; Tumbling Assn.|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Volleyball"
36136,"Virginia, University Of-wise",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36138,"West Virginia State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Volleyball"
36140,"Wheeling Jesuit University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Rugby|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36142,"Columbia-greene Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field"
36144,"Fulton-montgomery Cc",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Softball|Women>Women's Volleyball"
36146,"Herkimer County Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36148,"Hudson Valley Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36150,"Mohawk Valley Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36152,"Schenectady County Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Bowling|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Crew/Rowing"
36154,"Suny Adirondack",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36156,"Fresno State",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Equestrian|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Water Polo"
36158,"Nevada, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Rifle|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Rifle|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36160,"Nevada-las Vegas, U. Of (unlv)",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36162,"New Mexico, University Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36164,"San Jose State University",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Water Polo|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Gymnastics|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Water Polo"
36166,"United States Air Force Academy",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Fencing|Men>Men's Football|Men>Men's Golf|Men>Men's Gymnastics|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Water Polo|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Fencing|Women>Women's Gymnastics|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36168,"Heartland Community College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Soccer|Women>Women's Softball"
36170,"Illinois Central College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36172,"John Wood Community College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36174,"Lewis & Clark Community College",,,"Men>Men's Baseball|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36176,"Lincoln College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36178,"Parkland College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36180,"Spoon River College",,,"Men>Men's Baseball"
36182,"Dupage, College Of",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36184,"Harper College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36186,"Madison College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36188,"Milwaukee Area Technical College",,,"Men>Men's Baseball|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
36190,"Rock Valley College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36192,"Triton College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36194,"Arlington Baptist College",,,"Men>Men's Baseball|Men>Men's Basketball|Women>Women's Volleyball"
36196,"Bethesda University",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball"
36198,"Dallas Christian College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Volleyball"
36200,"Ecclesia College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball"
36202,"Hiwassee College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36204,"John Wesley University",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36206,"Johnson University Tennessee",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Volleyball"
36208,"Ottawa University-arizona",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
36210,"Randall University",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Volleyball"
36212,"Trinity Baptist College",,,"Men>Men's Baseball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
36214,"Southeast Community College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Volleyball"
36216,"Amherst College",,,"Men>Men's Baseball|Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
