ID,Title,address
35632,"Kansas Wesleyan University","100 E Claflin Ave."
35634,"Mcpherson College","1600 E Euclid St."
35636,"Ottawa University","1001 S. Cedar St."
35638,"Southwestern College (ks)","100 College St"
35640,"Sterling College","125 W. Cooper"
35642,"Tabor College","400 S Jefferson St"
35645,"Allen Community College","1801 N Cottonwood St"
35647,"Barton Community College","245 NE 30 Rd"
35649,"Butler Community College","901 S Haverhill Rd"
35651,"Cloud County Community College","2221 Campus Drive; Box 1002"
35653,"Coffeyville Community College","400 W. 11th St."
35655,"Colby Community College","1255 S Range Ave"
35657,"Cowley College","125 S 2nd St"
35659,"Dodge City Community College","2501 N 14th Ave."
35661,"Fort Scott Community College","2108 S. Horton St."
35663,"Garden City Community College","801 Campus Dr."
35666,"Hutchinson Community College","1300 N. Plum St."
35668,"Independence Community College","1057 West College Avenue"
35670,"Johnson County Community College","12345 College Blvd"
35672,"Kansas City Kansas Cc","7250 State Ave"
35674,"Neosho County Community College","800 W. 14th St."
35676,"Pratt Community College","348 NE SR 61"
35678,"Seward County Cc/area Tech. School","1801 N Kansas Ave"
35680,"Catholic U. Of America","620 Michigan Avenue., N.E."
35682,"Drew University","36 Madison Ave."
35684,"Elizabethtown College","One Alpha Drive"
35686,"Moravian College","Johnston Hall"
35688,"Scranton, University Of","John J. Long S.J. Ctr."
35690,"Susquehanna University","514 University Ave."
35692,"Bard College","30 Campus Road"
35694,"Clarkson University","8 Clarkson Ave."
35696,"Ithaca College","120A Athletics & Events Center"
35698,"Rensselaer Polytechnic Institute","110 8th St."
35700,"Rochester Inst. Of Technology","51 Lomb Memorial Dr."
35702,"Rochester, University Of","Robert B. Goergen Athletic Center"
35704,"Skidmore College","815 N. Broadway"
35706,"St. Lawrence University","Augsbury Center"
35708,"Union College (ny)","807 Union St."
35710,"Vassar College","124 Raymond Ave."
35712,"Eastern Connecticut State U.","83 Windham St."
35714,"Keene State College","229 Main St."
35716,"Massachusetts, U. Of (north Dartmouth)","285 Old Westport Road"
35718,"Massachusetts, University Of (boston)","100 Morrissey Blvd"
35720,"Plymouth State University","17 High St."
35722,"Rhode Island College","600 Mount Pleasant Ave."
35724,"Southern Maine, Univ. Of","37 College Ave"
35726,"Western Connecticut State University","181 White St"
35728,"Angelo State University","ASU Station #10899"
35730,"Cameron University","2800 W Gore Blvd"
35732,"Eastern New Mexico University","Greyhound Arena"
35734,"Tarleton State University","Box T-0080"
35736,"Texas A&m University-kingsville","700 University Blvd."
35738,"Texas Of The Permian Basin, U. Of","4901 E University Blvd."
35740,"West Texas A&m University","WTAMU Box 60049"
35742,"Albright College","13th and Bern Streets"
35744,"Alvernia University","400 Saint Bernardine St"
35746,"Arcadia University","450 S Easton Rd."
35748,"Hood College","401 Rosemont Ave"
35749,"Lebanon Valley College","101 N. College Ave."
35751,"Messiah College","One College Ave"
35753,"Stevenson University","100 Campus Circle"
35755,"Widener University","1 University Pl."
35757,"Delaware Valley University","700 E Butler Ave"
35759,"Desales University","2755 Station Ave."
35761,"Eastern University","1300 Eagle Rd"
35763,"Fairleigh Dickinson University-florham","285 Madison Ave."
35765,"King's College","133 N. River St"
35767,"Manhattanville College","2900 Purchase St"
35769,"Misericordia University","301 Lake St."
35771,"Wilkes University","84 West South Street"
35773,"Coahoma Community College","3240 Friars Point Rd"
35775,"Copiah-lincoln Community College","1029 J.C. Redd Drive"
35777,"East Central Community College","PO Box 129"
35779,"East Mississippi Community College","1512 Kemper St."
35781,"Hinds Community College","101 Central Dr."
35783,"Holmes Community College","9216 Hwy 14"
35785,"Itawamba Community College","602 W Hill St."
35787,"Jones County Junior College","900 S Court St."
35789,"Meridian Community College","910 Hwy 19 N."
35791,"Mississippi Delta Community College","Hwy 3 & Cherry St."
35793,"Mississippi Gulf Coast Cc","50 Main Street"
35795,"Northeast Mississippi Community College","101 Cunningham Boulevard"
35797,"Northwest Mississippi Cc","4975 Highway 51 North"
35799,"Pearl River Community College","101 Hwy 11 N."
35801,"Southwest Mississippi Community College","1156 College Drive"
35803,"Anne Arundel Community College","101 College Pkwy"
35805,"Ccbc Catonsville","800 S. Rolling Rd."
35807,"Ccbc Dundalk","7200 Sollers Point Rd"
35809,"Ccbc Essex Campus","7201 Rossville Blvd"
35811,"Cecil College","One Seahawk Drive"
35813,"Frederick Community College","7932 Opossumtown Pike"
35815,"Hagerstown Community College","11400 Robinwood Dr."
35817,"Montgomery College","51 Mannakee St."
35819,"Prince George's Community College","301 Largo Rd"
35821,"Southern Maryland, College Of","8730 Mitchell Road"
35823,"Bridgewater State University","325 Plymouth St. Room 200"
35825,"Fitchburg State University","160 Pearl St."
35827,"Framingham State University","100 State St"
35828,"Massachusetts College Of Liberal Arts","375 Church St."
35830,"Massachusetts Maritime Academy","101 Academy Drive"
35833,"Salem State University","352 Lafayette St"
35835,"Westfield State University","577 Western Ave"
35837,"Worcester State University","486 Chandler St."
35839,"Bunker Hill Community College","250 New Rutherford Ave"
35841,"Holyoke Community College","303 Homestead Ave"
35843,"Massachusetts Bay Cc","50 Oakland St"
35845,"Massasoit Community College","1 Massasoit Blvd"
35847,"Northern Essex Community College","100 Elliott Street"
35849,"Quinsigamond Community College","670 W Boylston St"
35851,"Anoka-ramsey Community College","11200 Mississippi Blvd NW"
35853,"Central Lakes College","501 West College Dr"
35855,"Hibbing Community College","1515 E 25th St."
35857,"Mesabi Range College","1001 West Chestnut St."
35859,"Minnesota State Community & Technical College","1414 College Way"
35861,"Minnesota West Comm. & Tech. Coll.","1450 College Way"
35863,"Northland Community And Tech Coll","1101 Hwy 1 East"
35865,"Rainy River Community College","1501 Hwy 71"
35867,"Ridgewater College","2101 15th Ave NW"
35869,"Riverland Community College","1900 8th Ave NW"
35871,"Rochester Community & Technical Coll.","851 30th Ave. SE"
35873,"St. Cloud Tech. & Comm. College","1540 Northway Drive"
35875,"Vermilion Community College","1900 E Camp St"
35877,"Brookhaven College","3939 Valley View Lane"
35879,"Cedar Valley College","3030 N Dallas Ave"
35881,"Eastfield College","3737 Motley Dr"
35883,"Mountain View College","4849 W. Illinois Ave."
35885,"North Lake College","5001 N MacArthur Blvd"
35887,"Canisius College","2001 Main St."
35889,"Fairfield University","Walsh Athletic Center"
35891,"Iona College","Hynes Athletics Center"
35893,"Manhattan College","4513 Manhattan College Pkwy"
35895,"Marist College","3399 North Rd"
35897,"Monmouth University","400 Cedar Ave."
35899,"Niagara University","PO Box 2009"
35901,"Quinnipiac University","275 Mt. Carmel Avenue"
35903,"Rider University","2083 Lawrenceville Rd."
35905,"Saint Peter's University","2641 John F Kennedy Blvd."
35907,"Siena College","515 Loudon Rd."
35909,"Ancilla College","PO Box 1"
35911,"Delta College","1961 Delta Rd."
35913,"Glen Oaks Community College","62249 Shimmel Rd"
35915,"Grand Rapids Community College","143 Bostwick Ave NE"
35917,"Henry Ford College","5101 Evergreen Rd"
35919,"Kalamazoo Valley Community College","6767 West O Ave."
35921,"Kellogg Community College","450 North Ave."
35923,"Lake Michigan College","2755 E Napier Ave"
35925,"Lansing Community College","500 N. Washington Square"
35927,"Macomb Community College","14500 E 12 Mile Rd"
35929,"Mott Community College","1401 E Court St"
35931,"Muskegon Community College","221 S Quarterline Rd."
35933,"Saint Clair County Community College","323 Erie St"
35935,"Schoolcraft College","18600 Haggerty Rd"
35937,"Adrian College","110 South Madison Street"
35939,"Albion College","611 E Porter St."
35941,"Alma College","614 W Superior St"
35943,"Calvin College","3195 Knight Way SE"
35945,"Hope College","PO Box 9000"
35947,"Kalamazoo College","1200 Academy St."
35949,"Olivet College","320 S. Main St."
35951,"Trine University","1 University Avenue"
35953,"Central Missouri, University Of","500 S Washington St"
35955,"Central Oklahoma, U. Of","100 N. University Dr."
35957,"Emporia State University","1 Kellogg Circle"
35959,"Fort Hays State University","600 Park St."
35961,"Lindenwood University","209 S Kingshighway"
35963,"Missouri Southern State University","3950 East Newman Rd."
35965,"Missouri Western State University","4525 Downs Dr."
35967,"Nebraska, U. Of (kearney)","Health & Sports Ctr."
35969,"Northeastern State U.","603 North Grand Ave."
35971,"Northwest Missouri State","800 University Dr."
35973,"Pittsburg State U.","1701 S Broadway St"
35975,"Southwest Baptist University","1600 University Avenue"
35977,"Washburn University","1700 SW College Ave"
35979,"Ball State University","2000 W University Ave."
35981,"Bowling Green State University","Sebo Athletic Center"
35983,"Central Michigan University","100 Rose Ctr."
35985,"Eastern Michigan University","Convocation Center"
35987,"Kent State University","1025 Risman Dr."
35989,"Miami University","230 MiIlett Hall"
35991,"Northern Illinois University","1525 West Lincoln Highway"
35993,"Ohio University","Convocation Ctr."
35995,"Toledo, University Of","2801 W. Bancroft St."
35997,"Western Michigan University","1903 W. Michigan Avenue"
35999,"Bethune-cookman University","640 Dr. Mary McLeod Bethune Blvd."
36001,"Coppin State University","2500 W North Ave"
36003,"Delaware State University","1200 N. Dupont Hwy"
36005,"Florida A&m University","1835 Wahnish Way"
36007,"Maryland, U. Of (eastern Shore)","William P. Hytche Athletic Center"
36009,"Norfolk State University","Norfolk State University Athletics"
36011,"North Carolina A&t State U.","1601 E. Market St."
36013,"North Carolina Central U.","1801 Fayetteville St."
36015,"Savannah State University","3219 College Street"
36017,"Dutchess Community College","53 Pendell Rd."
36019,"Rockland Community College","145 College Rd"
36021,"Sullivan County Community College","112 College Road"
36023,"Suny Ulster","491 Cottekill Road"
36025,"Westchester Community College","75 Grasslands Rd."
36027,"Cumberland University","One Cumberland Square"
36029,"Cumberlands, University Of The","6526 College Station Dr."
36031,"Georgetown College","400 E College St."
36033,"Lindsey Wilson College","210 Lindsey Wilson St."
36035,"Pikeville, University Of","147 Sycamore St"
36037,"Shawnee State University","940 Second St."
36039,"Corning Community College","1 Academic Dr"
36041,"Finger Lakes Community College","3325 Marvin Sands Drive"
36043,"Onondaga Community College","4585 West Seneca Turnpike"
36045,"Suny Broome Community College","907 Front Street"
36047,"Cornell College","600 1st St SW"
36049,"Grinnell College","1201 10th Avenue"
36051,"Illinois College","1101 W College Ave"
36053,"Knox College","2 E. South St."
36055,"Lawrence University","711 E. Boldt Way"
36057,"Monmouth College","700 E. Broadway"
36059,"Ripon College","300 W. Seward Street"
36061,"Saint Norbert College","100 Grant St."
36063,"Manhattan Christian College","1415 Anderson Ave."
36065,"Augsburg College","2211 Riverside Ave."
36067,"Bethel University","3900 Bethel Dr"
36069,"Carleton College","1 N College St"
36071,"Concordia College (mn)","901 8th St S"
36073,"Gustavus Adolphus College","800 West College Avenue"
36076,"Hamline University","1536 Hewitt Ave MS-A1795"
36078,"Macalester College","1600 Grand Ave"
36080,"Saint John's University","2585 Abbey Road"
36082,"Saint Mary's University (mn)","700 Terrace Hts"
36084,"Saint Olaf College","1520 Saint Olaf Ave"
36086,"Saint Thomas, Univ. Of","2115 Summit Avenue"
36088,"Jefferson College","1000 Viking Dr."
36090,"Mineral Area College","5270 Flat River Road"
36092,"Saint Louis Community College","5464 Highland Park Dr."
36094,"State Fair Community College","3201 W 16th St."
36096,"Three Rivers College","2080 Three Rivers Blvd"
36098,"Bradley University","Renaissance Coliseum"
36100,"Dallas Baptist Univ.","3000 Mountain Creek Pkwy."
36102,"Evansville, University Of","1800 Lincoln Ave."
36104,"Illinois State University","Redbird Arena #213"
36106,"Indiana State University","401 North 4th Street"
36108,"Missouri State University","901 South National Avenue"
36110,"Southern Illinois U. (carbondale)","118C Lingle Hall Rm 118"
36112,"Valparaiso University","Athletics-Recreation Center"
36114,"Bismarck State College","1500 Edwards Ave."
36116,"Dakota College At Bottineau","105 Simrall Blvd."
36118,"Dawson Community College","300 College Drive"
36120,"Lake Region State College","1801 College Dr, North"
36122,"Williston State College","1410 University Avenue"
36124,"Charleston, University Of","2300 MacCorkle Ave SE"
36126,"Fairmont State","1201 Locust Ave"
36128,"Glenville State College","200 High St."
36130,"Notre Dame College","4545 College Road"
36132,"Shepherd University","Butcher Center"
36134,"Urbana University","579 College Way"
36136,"Virginia, University Of-wise","One College Ave"
36138,"West Virginia State University","Fleming Hall 210"
36140,"Wheeling Jesuit University","316 Washington Ave."
36142,"Columbia-greene Community College","4400 Route 23"
36144,"Fulton-montgomery Cc","2805 State Hwy 67"
36146,"Herkimer County Community College","100 Reservoir Road"
36148,"Hudson Valley Community College","80 Vandenburgh Ave."
36150,"Mohawk Valley Community College","1101 Sherman Dr"
36152,"Schenectady County Community College","78 Washington Ave"
36154,"Suny Adirondack","640 Bay Rd"
36156,"Fresno State","5305 N. Campus Dr. MS NG27"
36158,"Nevada, University Of","1664 N. Virginia St."
36160,"Nevada-las Vegas, U. Of (unlv)","4505 Maryland Pkwy."
36162,"New Mexico, University Of","1 University of New Mexico"
36164,"San Jose State University","1393 South 7th Street"
36166,"United States Air Force Academy","2168 Field House Dr."
36168,"Heartland Community College","1500 West Raab Rd."
36170,"Illinois Central College","1 College Drive"
36172,"John Wood Community College","1301 South 48th Street"
36174,"Lewis & Clark Community College","5800 Godfrey Rd."
36176,"Lincoln College","300 Keokuk St"
36178,"Parkland College","2400 W Bradley Ave"
36180,"Spoon River College","23235 N. Co. Hwy. 22"
36182,"Dupage, College Of","425 Fawell Blvd."
36184,"Harper College","1200 W Algonquin Road"
36186,"Madison College","1701 Wright Street"
36188,"Milwaukee Area Technical College","700 W. State St"
36190,"Rock Valley College","3301 N Mulford Rd"
36192,"Triton College","2000 N 5th Ave"
36194,"Arlington Baptist College","3001 West Division"
36196,"Bethesda University","730 N. Euclid St."
36198,"Dallas Christian College","2700 Christian Pkwy"
36200,"Ecclesia College","9653 Nations Drive"
36202,"Hiwassee College","225 Hiwassee College Dr."
36204,"John Wesley University","1215 East Chester Dr."
36206,"Johnson University Tennessee","(formerly Johnson Bible College)"
36208,"Ottawa University-arizona","15950 N. Civic Center Plaza"
36210,"Randall University","(Formerly Hillsdale Free Will Baptist)"
36212,"Trinity Baptist College","800 Hammond Blvd."
36214,"Southeast Community College","4771 W. Scott Rd."
36216,"Amherst College","266 South Pleasant Street"
36218,"Bates College","130 Central Ave."
36220,"Bowdoin College","9000 College Station"
36222,"Colby College","4900 Mayflower Hill"
36224,"Hamilton College","198 College Hill Rd."
36226,"Middlebury College","219 South Main Street"
36228,"Trinity College","300 Summit St."
36230,"Wesleyan University","161 Cross Street"
36232,"Williams College","22 Spring Street"
36234,"Becker College","964 Main St."
36236,"Dean College","99 Main St"
36238,"Elms College","291 Springfield St."
36240,"Lesley University","29 Everett St."
36242,"Mitchell College","437 Pequot Ave."
36244,"Southern Vermont College","982 Mansion Drive"
36246,"Babson College","231 Forest St."
36248,"Clark University","950 Main St"
36250,"Emerson College","150 Boylston St"
36252,"Massachusetts Inst. Of Tech. (mit)","120 Vassar St."
36254,"Springfield College","263 Alden St"
36256,"United States Coast Guard Acad.","33 Mohegan Ave."
36258,"Wheaton College (ma)","26 E Main Street"
36260,"Worcester Polytechnic Institute","100 Institute Rd"
36262,"Kean University","1000 Morris Ave"
36264,"Montclair State University","Panzer Athletic Center- Athletic Department"
36266,"New Jersey City University","110 Culver Avenue"
36268,"New Jersey, The College Of","2000 Pennington Road"
36270,"Ramapo Coll. Of New Jersey","505 Ramapo Valley Rd."
36272,"Rowan University","201 Mullica Hill Road"
36274,"Rutgers -newark","42 Warren Street"
36276,"Rutgers University (camden)","301 Linden Street"
36278,"Stockton University","101 Vera King Farris Drive"
36280,"William Paterson University","300 Pompton Rd"
36282,"Castleton University","190 College Drive"
36284,"Colby-sawyer College","541 Main St"
36286,"Husson University","1 College Cir"
36288,"Maine, University Of (farmington)","111 South Street"
36290,"New England College","98 Bridge St."
36292,"Thomas College","180 West River Road"
36294,"Allegheny College","520 N. Main Street"
36296,"Denison University","200 Livingston Drive"
36298,"Depauw University","Welch Fitness Center"
36300,"Hiram College","11715 Garfield Road"
36302,"Kenyon College","221 Duff Street"
36304,"Oberlin College","200 Woodland Street"
36306,"Ohio Wesleyan University","61 S. Sandusky St."
36308,"Wabash College","301 W. Wabash Ave."
36309,"Wittenberg University","225 Fountain Ave."
36311,"Wooster, The College Of","1267 Beall Ave."
36313,"Cazenovia College","Stephen M. Schneeweiss Athletic Complex"
36315,"Gallaudet University","800 Florida Ave., NE"
36317,"Keuka College","141 Central Ave."
36319,"Lancaster Bible College","901 Eden Road"
36321,"Lyndon State College","1001 College Road"
36323,"Penn State Abington","1600 Woodland Rd"
36325,"Penn State Berks","PO Box 7009"
36327,"Pennsylvania Coll. Of Technology","One College Ave"
36329,"Suny Cobleskill","107 Schenectady Ave."
36331,"Suny Polytechnic Institute","100 Seymour Road"
36333,"Wells College","170 Main Street"
36335,"Wilson College","1015 Philadelphia Ave"
36337,"Bellevue University","1000 Galvin Rd South"
36339,"Dakota State University","820 N. Washington Ave."
36341,"Dickinson State University","291 Campus Dr."
36343,"Mayville State University","330 Third Street NE"
36344,"Presentation College","1500 N. Main St."
36346,"Valley City State University","101 College St SW"
36348,"Viterbo University","900 Viterbo Drive"
36350,"Waldorf University","106 S 6th St"
36352,"Cisco College","101 College Heights"
36354,"Hill College","112 Lamar Dr."
36356,"Mclennan Community College","1400 College Dr."
36358,"Temple College","2600 S First St."
36360,"Weatherford College","225 College Park Dr."
36362,"Bryant University","1150 Douglas Pike"
36364,"Central Connecticut State U.","1615 Stanley Street"
36366,"Fairleigh Dickinson U. (metropolitan)","1000 River Rd. H-AT1-01"
36368,"Liu Brooklyn","1 University Plaza"
36370,"Mount St. Mary's University","16300 Old Emmitsburg Rd"
36372,"Sacred Heart University","5151 Park Ave"
36374,"Wagner College","One Campus Rd."
36376,"Adelphi University","Center for Rec. and Sports"
36378,"American International College","1000 State St- Box 4B"
36380,"Assumption College","500 Salisbury St"
36382,"Franklin Pierce University","40 University Dr."
36384,"Le Moyne College","1419 Salt Springs Rd."
36386,"Merrimack College","315 Turnpike St"
36388,"New Haven, University Of","300 Boston Post Road"
36390,"Pace University","Goldstein Fitness Center"
36392,"Saint Anselm College","100 Saint Anselm Drive"
36394,"Saint Michael's College","One Winooski Park"
36396,"Saint Rose, The College Of","432 Western Ave"
36398,"Southern Connecticut State U.","125 Wintergreen Ave"
36400,"Southern New Hampshire University","2500 North River Rd."
36402,"Stonehill College","320 Washington St."
36404,"Aurora University","347 S Gladstone Ave"
36406,"Benedictine University","5700 College Road"
36408,"Concordia University (wi)","12800 N. LakeShore Dr."
36410,"Concordia University Chicago","7400 Augusta St."
36412,"Dominican University (il)","7900 West Division Street"
36414,"Lakeland College (wi)","W3718 South Drive"
36416,"Marian University Of Wisconsin","45 S National Ave"
36418,"Milwaukee School Of Engineering","1025 N Broadway"
36420,"Rockford University","5050 E. State St."
36422,"Wisconsin Lutheran College","8800 West Bluemound Road"
36424,"Augustana University","2001 S Summit Ave"
36426,"Bemidji State University","1500 Birchmont Dr. NE"
36428,"Mary, University Of","7500 University Dr."
36430,"Minnesota State U. Mankato","135 Myers Field House"
36432,"Minnesota, U. Of (crookston)","2900 University Avenue"
36434,"Minnesota, U. Of (duluth)","1216 Ordean Court"
36436,"Minot State University","500 University Ave W"
36438,"Northern State University","1200 South Jay St."
36440,"Sioux Falls, University Of","1101 W 22nd St."
36442,"Southwest Minnesota State U.","1501 State St."
36444,"St. Cloud State Univ.","720 4th Ave. S."
36446,"Upper Iowa University","605 Washington Street"
36448,"Wayne State College","1111 Main St."
36450,"Winona State University","175 West Mark St."
36452,"George Fox University","Office of Intercollegiate Athletics"
36454,"Lewis & Clark College","0615 SW Palatine Hill Road"
36456,"Linfield College","900 SE Baker St"
36458,"Pacific Lutheran University","12180 Park Ave. S."
36460,"Pacific University","2043 College Way"
36462,"Puget Sound, Univ. Of","1500 N Warner St."
36464,"Whitman College","345 Boyer Ave."
36466,"Whitworth University","300 W Hawthorne Rd"
36468,"Willamette University","900 State St."
36470,"Big Bend Community College","7662 Chanute St. NE"
36472,"Blue Mountain Community College","2411 NW Carden Ave."
36473,"Centralia College","600 Centralia College Blvd."
36475,"Chemeketa Community College","4000 Lancaster Dr NE"
36477,"Clackamas Community College","19600 Molalla Ave"
36479,"Clark College","1933 Fort Vancouver Way"
36481,"Columbia Basin College","2600 N 20th Ave"
36483,"Douglas College","700 Royal Avenue"
36485,"Everett Community College","2000 Tower St."
36487,"Grays Harbor College","1620 Edward P Smith Dr."
36489,"Green River College","12401 SE 320th St"
36491,"Lane Community College","4000 E. 30th Ave."
36493,"Linn-benton Community College","6500 Pacific Blvd SW"
36495,"Lower Columbia College","1600 Maple St."
36497,"Mt. Hood Community College","26000 SE Stark St"
36499,"Olympic College","1600 Chester Ave"
36501,"Pierce College","9401 Farwest Drive SW"
36503,"Shoreline Community College","16101 Greenwood Ave N"
36505,"Skagit Valley College","2405 E College Way"
36507,"Southwestern Oregon Community College","1988 Newmark Ave"
36509,"Spokane, Community Colleges Of","3410 W. Fort George Wright Dr."
36511,"Tacoma Community College","6501 S. 19th St."
36513,"Treasure Valley Community College","650 College Blvd."
36515,"Walla Walla Community College","500 Tausick Way"
36517,"Wenatchee Valley College","1300 5th St."
36519,"Yakima Valley Community College","S. 16th Ave. & Nob HIll Blvd."
36521,"Baldwin Wallace University","275 Eastland Rd."
36523,"Capital University","1 College and Main"
36525,"Heidelberg University","310 E. Market St."
36527,"John Carroll University","1 John Carroll Blvd."
36529,"Marietta College","215 5th Street"
36531,"Mount Union, Univ. Of","1972 Clark Ave"
36533,"Muskingum University","163 Stormont St"
36535,"Ohio Northern University","525 South Main"
36537,"Otterbein University","1 South Grove Street"
36539,"Wilmington College (oh)","1870 Quaker Way"
36541,"Clark State Community College","570 E Leffel Ln"
36543,"Cuyahoga Cc (western Campus)","11000 W Pleasant Valley Rd."
36545,"Edison Community College","1973 Edison Dr."
36547,"Lakeland Community College","7700 Clocktower Dr."
36549,"Sinclair Community College","444 W 3rd St"
36551,"Miami University (hamilton)","1601 University Blvd."
36553,"Miami University (middletown)","4200 N. University Blvd"
36555,"Ohio State Lima","4240 Campus Dr"
36557,"Ohio State Mansfield","1760 University Dr."
36559,"Ohio University-chillicothe","101 University Dr."
36561,"Ohio University-lancaster","1570 Granville Pike"
36563,"Ohio University-zanesville","1425 Newark Rd."
36565,"Austin Peay State University","Marion Street and Drane Street"
36567,"Belmont University","1900 Belmont Blvd"
36569,"Eastern Illinois University","600 Lincoln Avenue"
36570,"Eastern Kentucky University","521 Lancaster Ave."
36572,"Jacksonville State U.","700 Pelham Rd N"
36574,"Morehead State University","195 Academic-Athletic Center"
36576,"Murray State University","217 Stewart Stadium"
36578,"Southeast Missouri State","One University Plaza-MS 0200"
36580,"Southern Illinois U. Edwardsville (siue)","Campus Box 1129"
36582,"Tennessee Martin, University Of","1022 Elam Ctr."
36584,"Tennessee Tech University","1100 McGee Blvd."
36586,"Carl Albert State College","1507 S McKenna St"
36588,"Connors State College","700 College Road"
36590,"Northeastern Oklahoma A&m College","200 I St NE"
36592,"Northern Oklahoma College-enid","100 South University Avenue"
36594,"Northern Oklahoma College-tonkawa","1220 E Grand Ave"
36596,"Redlands Community College","1300 S Country Club Rd."
36598,"Rose State College","6420 SE 15th St"
36600,"Seminole State College","2701 Boren Blvd."
36602,"Western Oklahoma State","2801 N Main St"
36604,"Eastern Mennonite University","1200 Park Rd"
36606,"Emory & Henry College","1228 Itta Bena Dr."
36608,"Guilford College","5800 W. Friendly Ave"
36610,"Hampden-sydney College","1 College Rd."
36612,"Lynchburg College","1501 Lakeside Dr"
36614,"Randolph-macon College","103 E. Patrick St."
36616,"Roanoke College","221 College Lane"
36618,"Shenandoah University","1460 University Drive"
36620,"Virginia Wesleyan University","1584 Wesleyan Dr."
36622,"Washington & Lee University","204 W. Washington St."
36624,"Cypress College","9200 Valley View St."
36626,"Fullerton College","321 E Chapman Ave."
36628,"Golden West College","15744 Goldenwest St"
36630,"Irvine Valley College","5500 Irvine Center Dr"
36632,"Orange Coast College","2701 Fairview Road"
36634,"Riverside City College","4800 Magnolia Ave"
36636,"Saddleback Community College","28000 Marguerite Pkwy"
36638,"Santa Ana College","1530 W. 17th St."
36640,"Arizona State University","Sun Devil Athletics"
36642,"Arizona, University Of","1 National Championship Drive"
36644,"California, U. Of (berkeley)","115 Haas Pavilion"
36646,"California, U. Of (ucla)","J.D. Morgan Center"
36648,"Oregon State University","Gill Coliseum"
36650,"Oregon, University Of","Len Casanova Center"
36652,"Southern California, U. Of (usc)","Heritage Hall 203A"
36654,"Stanford University","641 East Campus Dr."
36656,"Utah, University Of","1825 E South Campus Dr."
36658,"Washington State University","Bohler Athletic Complex 140"
36660,"Washington, University Of","Box 354070"
36662,"Academy Of Art University","79 New Montgomery St."
36664,"Azusa Pacific University","901 E Alosta Ave"
36666,"Biola University","13800 Biola Avenue"
36668,"California Baptist University","8432 Magnolia Ave."
36670,"Concordia University Irvine","1530 Concordia West"
36672,"Fresno Pacific University","1717 S Chestnut Ave."
36674,"Hawaii Pacific University","Department of Athletics"
36676,"Hawaii-hilo, Univ. Of","200 W Kawili St."
36678,"Holy Names University","3500 Mountain Blvd"
36680,"Point Loma Nazarene University","3900 Lomaland Dr."
36682,"Bucknell University","Kenneth Langone Athletics & Recreation Center"
36684,"Holy Cross, College Of The","One College St."
36686,"Lafayette College","700 W. Pierce St."
36688,"Lehigh University","641 Taylor St"
36690,"United States Military Acad. (army)","639 Howard Rd."
36692,"United States Naval Academy (navy)","566 Brownson Rd"
36694,"Desert, College Of The","43500 Monterey Ave."
36696,"Grossmont College","8800 Grossmont College Dr."
36698,"Mount San Jacinto Community College","1499 N State St."
36700,"Palomar College","1140 West Mission Road"
36702,"San Bernardino Valley College","701 S. Mt. Vernon Ave."
36704,"San Diego City College","1313 Park Blvd"
36706,"San Diego Mesa College","7250 Mesa College Dr"
36708,"Southwestern College (ca)","900 Otay Lakes Rd"
36710,"Augusta University","formerly (Georgia Regents U.)"
36712,"Columbus State University","4225 University Ave"
36714,"Flagler College","PO Box 1027"
36716,"Francis Marion University","PO Box 100547"
36718,"Georgia College","231 W. Hancock Street"
36720,"Georgia Southwestern State U.","800 GSW State University Drive"
36722,"Lander University","320 Stanley Ave."
36724,"North Carolina, University Of (pembroke)","One University Drive"
36726,"North Georgia, University Of","82 College Circle"
36728,"South Carolina, U. Of Aiken","471 University Parkway"
36730,"Young Harris College","1 College Street"
36733,"Chatham University","1 Woodland Rd"
36735,"Geneva College","3200 College Ave."
36737,"Grove City College","100 Campus Dr."
36739,"Saint Vincent College","300 Fraser Purchase Rd."
36741,"Washington & Jefferson College","60 South Lincoln Street"
36743,"Waynesburg University","51 W. Colllege St."
36745,"Westminster College (pa)","319 South Market St"
36747,"Bloomsburg University","400 E 2nd St"
36749,"California University Of Pennsylvania","250 University Ave. Box 34"
36751,"Clarion University","Wood St."
36753,"East Stroudsburg University","200 Prospect St."
36755,"Gannon University","109 University Square"
36757,"Indiana U. Of Pennsylvania","660 South 11th Street"
36759,"Kutztown University","15200 Kutztown Rd."
36761,"Lock Haven University","Thomas Fieldhouse"
36762,"Mansfield University","70 South Stadium Dr."
36764,"Mercyhurst University","501 East 38th Street"
36766,"Millersville U. Of Pennsylvania","1 South George St."
36768,"Pittsburgh, U. Of (johnstown)","450 Schoolhouse Rd."
36770,"Seton Hill University","One Seton Hill Dr."
36772,"Shippensburg University","1871 Old Main Drive"
36774,"Slippery Rock University","101 Field House Road,"
36776,"West Chester University","855 S. New St."
36778,"Penn State Beaver","100 University Dr."
36780,"Penn State Brandywine","25 Yearsley Mill Rd"
36782,"Penn State Dubois","1 College Place"
36784,"Penn State Fayette","2201 University Drive"
36786,"Penn State Greater Allegheny","4000 University Dr"
36788,"Penn State Hazleton","76 University Drive"
36790,"Penn State Mont Alto","1 Campus Dr"
36792,"Penn State New Kensington","3550 7th Street Rd. Rte 780"
36794,"Penn State Schuylkill","200 University Dr"
36796,"Penn State Wilkes-barre","PO Box PSU"
